Id,Category,Name,Method,MethodArgument,RegistryPath,RegistryItem,RegistryPathIntune,RegistryPathDCP,RegistryItemIntune,ClassName,Namespace,Property,DefaultValue,DefaultValueIntune
204,"Administrative Templates: Windows Components","WinRM Client: Allow unencrypted traffic",Registry,,HKLM:\Software\Policies\Microsoft\Windows\WinRM\Client,AllowUnencryptedTraffic,HKLM:\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\default\Device\RemoteManagement,HKLM:\SOFTWARE\Microsoft\PolicyManager\current\device\RemoteManagement,AllowUnencryptedTraffic_Client,,,,0,
205,"Administrative Templates: Windows Components","WinRM Client: Disallow Digest authentication",Registry,,HKLM:\Software\Policies\Microsoft\Windows\WinRM\Client,AllowDigest,HKLM:\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\default\Device\RemoteManagement,HKLM:\SOFTWARE\Microsoft\PolicyManager\current\device\RemoteManagement,DisallowDigestAuthentication,,,,0,
207,"Administrative Templates: Windows Components","WinRM Service: Allow Basic authentication",Registry,,HKLM:\Software\Policies\Microsoft\Windows\WinRM\Service,AllowBasic,HKLM:\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\default\Device\RemoteManagement,HKLM:\SOFTWARE\Microsoft\PolicyManager\current\device\RemoteManagement,AllowBasicAuthentication_Service,,,,0,
206,"Administrative Templates: Windows Components","WinRM Service: Allow remote server management through WinRM",Registry,,HKLM:\Software\Policies\Microsoft\Windows\WinRM\Service,AllowAutoConfig,HKLM:\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\default\Device\RemoteManagement,HKLM:\SOFTWARE\Microsoft\PolicyManager\current\device\RemoteManagement,AllowRemoteServerManagement,,,,0,
208,"Administrative Templates: Windows Components","WinRM Service: Allow unencrypted traffic",Registry,,HKLM:\Software\Policies\Microsoft\Windows\WinRM\Service,AllowUnencryptedTraffic,HKLM:\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\default\Device\RemoteManagement,HKLM:\SOFTWARE\Microsoft\PolicyManager\current\device\RemoteManagement,AllowUnencryptedTraffic_Service,,,,0,
209,"Administrative Templates: Windows Components","WinRM Service: Disallow WinRM from storing RunAs credentials",Registry,,HKLM:\Software\Policies\Microsoft\Windows\WinRM\Service,DisableRunAs,HKLM:\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\default\Device\RemoteManagement,HKLM:\SOFTWARE\Microsoft\PolicyManager\current\device\RemoteManagement,DisallowStoringOfRunAsCredentials,,,,0,
1797,"Administrative Templates: Windows Components","Windows AI: Turn off Saving Snapshots for Windows",Registry,,HKLM:\Software\Policies\Microsoft\Windows\WindowsAI,DisableAIDataAnalysis,,,,,,,0,
1798,"Administrative Templates: Windows Components","Windows AI: Turn off Saving Snapshots for Windows (User)",Registry,,HKCU:\Software\Policies\Microsoft\Windows\WindowsAI,DisableAIDataAnalysis,,,,,,,0,
1803,"Administrative Templates: Windows Components","Windows Copilot: Turn off Windows Copilot",Registry,,HKCU:\SOFTWARE\Policies\Microsoft\Windows\WindowsCopilot,TurnOffWindowsCopilot,HKLM:\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\default\{SID}\WindowsAI,HKLM:\SOFTWARE\Microsoft\PolicyManager\current\{SID}\WindowsAI,TurnOffWindowsCopilot,,,,0,
1812,"Administrative Templates: Windows Components","Windows Defender SmartScreen: Automatic Data Collection",Registry,,HKLM:\Software\Policies\Microsoft\Windows\WTDS\Components,CaptureThreatWindow,HKLM:\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\default\Device\WebThreatDefense,HKLM:\SOFTWARE\Microsoft\PolicyManager\current\device\WebThreatDefense,AutomaticDataCollection,,,,,
1709,"Administrative Templates: Windows Components","Windows Defender SmartScreen: Enhanced Phishing Protection",Registry,,HKLM:\Software\Policies\Microsoft\Windows\WTDS\Components,NotifyMalicious,HKLM:\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\default\Device\WebThreatDefense,HKLM:\SOFTWARE\Microsoft\PolicyManager\current\device\WebThreatDefense,NotifyMalicious,,,,,
1772,"Administrative Templates: Windows Components","Windows Defender SmartScreen: Notify Malicious",Registry,,HKLM:\Software\Policies\Microsoft\Windows\WTDS\Components,NotifyMalicious,HKLM:\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\default\Device\WebThreatDefense,HKLM:\SOFTWARE\Microsoft\PolicyManager\current\device\WebThreatDefense,NotifyMalicious,,,,,
1710,"Administrative Templates: Windows Components","Windows Defender SmartScreen: Notify Password Reuse",Registry,,HKLM:\Software\Policies\Microsoft\Windows\WTDS\Components,NotifyPasswordReuse,HKLM:\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\default\Device\WebThreatDefense,HKLM:\SOFTWARE\Microsoft\PolicyManager\current\device\WebThreatDefense,NotifyPasswordReuse,,,,,
1711,"Administrative Templates: Windows Components","Windows Defender SmartScreen: Notify Unsafe App",Registry,,HKLM:\Software\Policies\Microsoft\Windows\WTDS\Components,NotifyUnsafeApp,HKLM:\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\default\Device\WebThreatDefense,HKLM:\SOFTWARE\Microsoft\PolicyManager\current\device\WebThreatDefense,NotifyUnsafeApp,,,,,
1712,"Administrative Templates: Windows Components","Windows Defender SmartScreen: Service Enabled",Registry,,HKLM:\Software\Policies\Microsoft\Windows\WTDS\Components,ServiceEnabled,HKLM:\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\default\Device\WebThreatDefense,HKLM:\SOFTWARE\Microsoft\PolicyManager\current\device\WebThreatDefense,ServiceEnabled,,,,,
1639,"Administrative Templates: Windows Components","Windows Error Reporting: Automatically send memory dumps for OS-generated error reports",Registry,,"HKLM:\SOFTWARE\Policies\Microsoft\Windows\Windows Error Reporting",AutoApproveOSDumps,,,,,,,1,
1638,"Administrative Templates: Windows Components","Windows Error Reporting: Consent: Configure Default consent",Registry,,"HKLM:\SOFTWARE\Policies\Microsoft\Windows\Windows Error Reporting\Consent",DefaultConsent,,,,,,,0,
196,"Administrative Templates: Windows Components","Windows Error Reporting: Disable Windows Error Reporting",Registry,,"HKLM:\SOFTWARE\Policies\Microsoft\Windows\Windows Error Reporting",Disabled,,,,,,,0,
197,"Administrative Templates: Windows Components","Windows Game Recording and Broadcasting: Enables or disables Windows Game Recording and Broadcasting",Registry,,HKLM:\Software\Policies\Microsoft\Windows\GameDVR,AllowGameDVR,HKLM:\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\default\Device\ApplicationManagement,HKLM:\SOFTWARE\Microsoft\PolicyManager\current\device\ApplicationManagement,AllowGameDVR,,,,1,
1773,"Administrative Templates: Windows Components","Windows Hello for Business: Enable ESS with Supported Peripherals",Registry,,HKLM:\\SOFTWARE\Microsoft\Policies\PassportForWork\Biometrics,EnableESSwithSupportedPeripherals,HKLM:\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\default\Device\PassportForWork,HKLM:\SOFTWARE\Microsoft\PolicyManager\current\device\PassportForWork,EnableESSwithSupportedPeripherals,,,,,
963,"Administrative Templates: Windows Components","Windows Hello for Business: Use a hardware security device",Registry,,HKLM:\SOFTWARE\Policies\Microsoft\PassportForWork,RequireSecurityDevice,,,,,,,,
198,"Administrative Templates: Windows Components","Windows Ink Workspace: Allow Windows Ink Workspace",Registry,,HKLM:\Software\Policies\Microsoft\WindowsInkWorkspace,AllowWindowsInkWorkspace,HKLM:\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\default\Device\WindowsInkWorkspace,HKLM:\SOFTWARE\Microsoft\PolicyManager\current\device\WindowsInkWorkspace,AllowWindowsInkWorkspace,,,,1,
734,"Administrative Templates: Windows Components","Windows Ink Workspace: Allow suggested apps in Windows Ink Workspace",Registry,,HKLM:\Software\Policies\Microsoft\WindowsInkWorkspace,AllowSuggestedAppsInWindowsInkWorkspace,HKLM:\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\default\Device\WindowsInkWorkspace,HKLM:\SOFTWARE\Microsoft\PolicyManager\current\device\WindowsInkWorkSpace,AllowSuggestedAppsInWindowsInkWorkspace,,,,1,
200,"Administrative Templates: Windows Components","Windows Installer: Allow user control over installs",Registry,,HKLM:\Software\Policies\Microsoft\Windows\Installer,EnableUserControl,HKLM:\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\default\Device\ApplicationManagement,HKLM:\SOFTWARE\Microsoft\PolicyManager\current\device\ApplicationManagement,MSIAllowUserControlOverInstall,,,,1,
199,"Administrative Templates: Windows Components","Windows Installer: Always install with elevated privileges",Registry,,HKLM:\Software\Policies\Microsoft\Windows\Installer,AlwaysInstallElevated,HKLM:\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\default\Device\ApplicationManagement,HKLM:\SOFTWARE\Microsoft\PolicyManager\current\device\ApplicationManagement,MSIAlwaysInstallWithElevatedPrivileges,,,,0,
303,"Administrative Templates: Windows Components","Windows Installer: Always install with elevated privileges",Registry,,HKCU:\Software\Policies\Microsoft\Windows\Installer,AlwaysInstallElevated,HKLM:\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\default\{SID}\ApplicationManagement,HKLM:\SOFTWARE\Microsoft\PolicyManager\current\{SID}\ApplicationManagement,MSIAlwaysInstallWithElevatedPrivileges,,,,0,
1657,"Administrative Templates: Windows Components","Windows Installer: Disable Co-Installer (USB AutoInstall)",Registry,,"HKLM:\SOFTWARE\Microsoft\Windows\CurrentVersion\Device Installer",DisableCoInstallers,,,,,,,,
201,"Administrative Templates: Windows Components","Windows Installer: Prevent Internet Explorer security prompt for Windows Installer scripts",Registry,,HKLM:\Software\Policies\Microsoft\Windows\Installer,SafeForScripting,HKLM:\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\default\Device\ADMX_MSI,HKLM:\SOFTWARE\Microsoft\PolicyManager\current\device\ADMX_MSI,SafeForScripting,,,,1,
1713,"Administrative Templates: Windows Components","Windows Logon Options: Configure the transmission of the user's password in the content of MPR notifications sent by winlogon",Registry,,HKLM:\Software\Microsoft\Windows\CurrentVersion\Policies\System,EnableMPR,HKLM:\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\default\Device\WindowsLogon,HKLM:\SOFTWARE\Microsoft\PolicyManager\current\device\WindowsLogon,EnableMPRNotifications,,,,,
202,"Administrative Templates: Windows Components","Windows Logon Options: Sign-in and lock last interactive user automatically after a restart",Registry,,HKLM:\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\System,DisableAutomaticRestartSignOn,HKLM:\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\default\Device\WindowsLogon,HKLM:\SOFTWARE\Microsoft\PolicyManager\current\device\WindowsLogon,AllowAutomaticRestartSignOn,,,,0,
744,"Administrative Templates: Windows Components","Windows Media Player: Playback: Prevent Codec Download",Registry,,HKCU:\Software\Policies\Microsoft\WindowsMediaPlayer,PreventCodecDownload,HKLM:\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\default\{SID}\ADMX_WindowsMediaPlayer,HKLM:\SOFTWARE\Microsoft\PolicyManager\current\{SID}\ADMX_WindowsMediaPlayer,PolicyCodecUpdate,,,,,
210,"Administrative Templates: Windows Components","Windows Remote Shell: Allow Remote Shell Access",Registry,,HKLM:\Software\Policies\Microsoft\Windows\WinRM\Service\WinRS,AllowRemoteShellAccess,HKLM:\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\default\Device\RemoteShell,HKLM:\SOFTWARE\Microsoft\PolicyManager\current\device\RemoteShell,AllowRemoteShellAccess,,,,1,
1678,"Administrative Templates: Windows Components","Windows Sandbox: Allow clipboard sharing with Windows Sandbox",Registry,,HKLM:\SOFTWARE\Policies\Microsoft\Windows\Sandbox,AllowClipboardRedirection,HKLM:\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\default\Device\WindowsSandbox,HKLM:\SOFTWARE\Microsoft\PolicyManager\current\device\WindowsSandbox,AllowClipboardRedirection,,,,,
1905,"Administrative Templates: Windows Components","Windows Sandbox: Allow mapping folders into Windows Sandbox",Registry,,HKLM:\SOFTWARE\Policies\Microsoft\Windows\Sandbox,AllowWriteToMappedFolders,HKLM:\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\default\Device\WindowsSandbox,HKLM:\SOFTWARE\Microsoft\PolicyManager\current\device\WindowsSandbox,AllowWriteToMappedFolders,,,,1,
1679,"Administrative Templates: Windows Components","Windows Sandbox: Allow networking in Windows Sandbox",Registry,,HKLM:\SOFTWARE\Policies\Microsoft\Windows\Sandbox,AllowNetworking,HKLM:\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\default\Device\WindowsSandbox,HKLM:\SOFTWARE\Microsoft\PolicyManager\current\device\WindowsSandbox,AllowNetworking,,,,,
1557,"Administrative Templates: Windows Components","Windows Update: Configure Automatic Updates: Configure automatic updating",Registry,,HKLM:\SOFTWARE\Policies\Microsoft\Windows\WindowsUpdate\Au,AUOptions,,,,,,,,
732,"Administrative Templates: Windows Components","Windows Update: Legacy Policies: No auto-restart with logged on users for scheduled automatic updates installations",Registry,,HKLM:\SOFTWARE\Policies\Microsoft\Windows\WindowsUpdate\Au,NoAutoRebootWithLoggedOnUsers,,,,,,,0,
730,"Administrative Templates: Windows Components","Windows Update: Manage end user experience: Configure Automatic Updates",Registry,,HKLM:\SOFTWARE\Policies\Microsoft\Windows\WindowsUpdate\Au,NoAutoUpdate,HKLM:\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\default\Device\Update,HKLM:\SOFTWARE\Microsoft\PolicyManager\current\device\Update,AllowAutoUpdate,,,,0,
731,"Administrative Templates: Windows Components","Windows Update: Manage end user experience: Configure Automatic Updates: Scheduled install day",Registry,,HKLM:\SOFTWARE\Policies\Microsoft\Windows\WindowsUpdate\Au,ScheduledInstallDay,HKLM:\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\default\Device\Update,HKLM:\SOFTWARE\Microsoft\PolicyManager\current\device\Update,ScheduledInstallDay,,,,,
1813,"Administrative Templates: Windows Components","Windows Update: Manage end user experience: Enable features introduced via servicing that are off by default",Registry,,HKLM:\SOFTWARE\Policies\Microsoft\Windows\WindowsUpdate,AllowTemporaryEnterpriseFeatureControl,HKLM:\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\default\Device\Update,HKLM:\SOFTWARE\Microsoft\PolicyManager\current\device\Update,AllowTemporaryEnterpriseFeatureControl,,,,,
733,"Administrative Templates: Windows Components","Windows Update: Manage end user experience: Remove access to 'Pause updates' feature",Registry,,HKLM:\SOFTWARE\Policies\Microsoft\Windows\WindowsUpdate,SetDisablePauseUXAccess,HKLM:\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\default\Device\Update,HKLM:\SOFTWARE\Microsoft\PolicyManager\current\device\Update,SetDisablePauseUXAccess,,,,,
1814,"Administrative Templates: Windows Components","Windows Update: Manage updates offered from Windows Update: Enable optional updates",Registry,,HKLM:\SOFTWARE\Policies\Microsoft\Windows\WindowsUpdate,AllowOptionalContent,HKLM:\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\default\Device\Update,HKLM:\SOFTWARE\Microsoft\PolicyManager\current\device\Update,AllowOptionalContent,,,,,
723,"Administrative Templates: Windows Components","Windows Update: Manage updates offered from Windows Update: Manage preview builds (ManagePreviewBuilds)",Registry,,HKLM:\SOFTWARE\Policies\Microsoft\Windows\WindowsUpdate,ManagePreviewBuilds,HKLM:\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\default\Device\Update,HKLM:\SOFTWARE\Microsoft\PolicyManager\current\device\Update,ManagePreviewBuilds,,,,,
724,"Administrative Templates: Windows Components","Windows Update: Manage updates offered from Windows Update: Manage preview builds (ManagePreviewBuildsPolicyValue)",Registry,,HKLM:\SOFTWARE\Policies\Microsoft\Windows\WindowsUpdate,ManagePreviewBuildsPolicyValue,HKLM:\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\default\Device\Update,HKLM:\SOFTWARE\Microsoft\PolicyManager\current\device\Update,ManagePreviewBuilds,,,,,
726,"Administrative Templates: Windows Components","Windows Update: Manage updates offered from Windows Update: Select when Preview Builds and Feature Updates are received (BranchReadinessLevel)",Registry,,HKLM:\SOFTWARE\Policies\Microsoft\Windows\WindowsUpdate,BranchReadinessLevel,HKLM:\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\default\Device\Update,HKLM:\SOFTWARE\Microsoft\PolicyManager\current\device\Update,BranchReadinessLevel,,,,,
725,"Administrative Templates: Windows Components","Windows Update: Manage updates offered from Windows Update: Select when Preview Builds and Feature Updates are received (DeferFeatureUpdates)",Registry,,HKLM:\SOFTWARE\Policies\Microsoft\Windows\WindowsUpdate,DeferFeatureUpdates,HKLM:\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\default\Device\Update,HKLM:\SOFTWARE\Microsoft\PolicyManager\current\device\Update,DeferFeatureUpdatesPeriodInDays,,,,,
727,"Administrative Templates: Windows Components","Windows Update: Manage updates offered from Windows Update: Select when Preview Builds and Feature Updates are received (DeferFeatureUpdatesPeriodInDays)",Registry,,HKLM:\SOFTWARE\Policies\Microsoft\Windows\WindowsUpdate,DeferFeatureUpdatesPeriodInDays,HKLM:\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\default\Device\Update,HKLM:\SOFTWARE\Microsoft\PolicyManager\current\device\Update,DeferFeatureUpdatesPeriodInDays,,,,,
