Id,CategoryEN,NameEN,Language,Category,Name
1358,"Microsoft Defender Exploit Guard","Exploit protection: Payload: Override Enable ROP Stack Pivot (GROOVE.EXE)",,,
1401,"Microsoft Defender Exploit Guard","Exploit protection: Payload: Override Enable ROP Stack Pivot (INFOPATH.EXE)",,,
1430,"Microsoft Defender Exploit Guard","Exploit protection: Payload: Override Enable ROP Stack Pivot (LYNC.EXE)",,,
1438,"Microsoft Defender Exploit Guard","Exploit protection: Payload: Override Enable ROP Stack Pivot (MSACCESS.EXE)",,,
1446,"Microsoft Defender Exploit Guard","Exploit protection: Payload: Override Enable ROP Stack Pivot (MSPUB.EXE)",,,
1453,"Microsoft Defender Exploit Guard","Exploit protection: Payload: Override Enable ROP Stack Pivot (OIS.EXE)",,,
1338,"Microsoft Defender Exploit Guard","Exploit protection: Payload: Override Enable ROP Stack Pivot (ONEDRIVE.EXE)",,,
1461,"Microsoft Defender Exploit Guard","Exploit protection: Payload: Override Enable ROP Stack Pivot (OUTLOOK.EXE)",,,
1476,"Microsoft Defender Exploit Guard","Exploit protection: Payload: Override Enable ROP Stack Pivot (POWERPNT.EXE)",,,
1484,"Microsoft Defender Exploit Guard","Exploit protection: Payload: Override Enable ROP Stack Pivot (PPTVIEW.EXE)",,,
1492,"Microsoft Defender Exploit Guard","Exploit protection: Payload: Override Enable ROP Stack Pivot (VISIO.EXE)",,,
1500,"Microsoft Defender Exploit Guard","Exploit protection: Payload: Override Enable ROP Stack Pivot (VPREVIEW.EXE)",,,
1508,"Microsoft Defender Exploit Guard","Exploit protection: Payload: Override Enable ROP Stack Pivot (WINWORD.EXE)",,,
1347,"Microsoft Defender Exploit Guard","Exploit protection: Payload: Override Enable ROP Stack Pivot (fltldr.exe)",,,
1393,"Microsoft Defender Exploit Guard","Exploit protection: Payload: Override Enable ROP Stack Pivot (iexplore.exe)",,,
1408,"Microsoft Defender Exploit Guard","Exploit protection: Payload: Override Enable ROP Stack Pivot (java.exe)",,,
1415,"Microsoft Defender Exploit Guard","Exploit protection: Payload: Override Enable ROP Stack Pivot (javaw.exe)",,,
1422,"Microsoft Defender Exploit Guard","Exploit protection: Payload: Override Enable ROP Stack Pivot (javaws.exe)",,,
1468,"Microsoft Defender Exploit Guard","Exploit protection: Payload: Override Enable ROP Stack Pivot (plugin-container.exe)",,,
1515,"Microsoft Defender Exploit Guard","Exploit protection: Payload: Override Enable ROP Stack Pivot (wmplayer.exe)",,,
1522,"Microsoft Defender Exploit Guard","Exploit protection: Payload: Override Enable ROP Stack Pivot (wordpad.exe)",,,
254,"Microsoft Defender Exploit Guard","Exploit protection: Randomize memory allocations (Bottom-up ASLR)",,,
259,"Microsoft Defender Exploit Guard","Exploit protection: Validate exception chains (SEHOP (Telemetry only)",,,
258,"Microsoft Defender Exploit Guard","Exploit protection: Validate exception chains (SEHOP)",,,
261,"Microsoft Defender Exploit Guard","Exploit protection: Validate heap integrity",,,
251,"Microsoft Defender Exploit Guard","Force use of Data Execution Prevention (DEP)",,,
677,"Microsoft Defender Exploit Guard","Network Protection: Prevent users and apps from accessing dangerous websites",DE,"Microsoft Defender Exploit Guard","Netzwerkschutz: Benutzer- und App-Zugriff auf gefährliche Websites verhindern"
1331,"Microsoft Defender Exploit Guard","Use a common set of exploit protection settings",,,
691,"Microsoft Edge","Allow Address bar drop-down list suggestions",,,
692,"Microsoft Edge","Allow Adobe Flash",,,
1275,"Microsoft Edge","Allow Basic authentication for HTTP",,,
693,"Microsoft Edge","Allow InPrivate Browsing",,,
694,"Microsoft Edge","Allow Sideloading of extension",,,
802,"Microsoft Edge","Allow certificates signed using SHA-1 when issued by local trust anchors (deprecated)",,,
1646,"Microsoft Edge","Allow unconfigured sites to be reloaded in Internet Explorer mode",,,
809,"Microsoft Edge","Allow user-level native messaging hosts (installed without admin permissions)",,,
803,"Microsoft Edge","Allow users to proceed from the HTTPS warning page",,,
1662,"Microsoft Edge","Allow using the deprecated U2F Security Key API (deprecated)",,,
1659,"Microsoft Edge","Configure Edge TyposquattingChecker",,,
811,"Microsoft Edge","Configure Microsoft Defender SmartScreen",,,
812,"Microsoft Edge","Configure Microsoft Defender SmartScreen to block potentially unwanted apps",,,
696,"Microsoft Edge","Configure Password Manager",,,
697,"Microsoft Edge","Configure Pop-up Blocker",,,
720,"Microsoft Edge","Configure Windows Defender SmartScreen",DE,"Microsoft Edge","Windows Defender SmartScreen konfigurieren"
695,"Microsoft Edge","Configure cookies",,,
698,"Microsoft Edge","Configure search suggestions in Address bar",,,
699,"Microsoft Edge","Configure the Adobe Flash Click-to-Run setting",,,
807,"Microsoft Edge","Control which extensions cannot be installed",,,
806,"Microsoft Edge","Default Adobe Flash setting (obsolete)",,,
1654,"Microsoft Edge","Enable 3DES cipher suites in TLS",,,
1655,"Microsoft Edge","Enable browser legacy extension point blocking",,,
810,"Microsoft Edge","Enable saving passwords to the password manager",,,
804,"Microsoft Edge","Enable site isolation for every site",,,
1661,"Microsoft Edge","Enhance images enabled",,,
1716,"Microsoft Edge","Force WebSQL to be enabled",,,
805,"Microsoft Edge","Minimum TLS version enabled",,,
700,"Microsoft Edge","Prevent access to the about:flags page in Microsoft Edge",,,
701,"Microsoft Edge","Prevent bypassing Microsoft Defender SmartScreen prompts for files",,,
721,"Microsoft Edge","Prevent bypassing Microsoft Defender SmartScreen prompts for sites",DE,"Microsoft Edge","Umgehen der Windows Defender SmartScreen-Aufforderungen für Websites verhindern"
1690,"Microsoft Edge","Prevent bypassing Microsoft Defender SmartScreen prompts for sites",,,
814,"Microsoft Edge","Prevent bypassing of Microsoft Defender SmartScreen warnings about downloads",,,
702,"Microsoft Edge","Prevent certificate error overrides",,,
703,"Microsoft Edge","Prevent using Localhost IP address for WebRTC",,,
1658,"Microsoft Edge","Show the Reload in Internet Explorer mode button in the toolbar",,,
1648,"Microsoft Edge","Specifies whether SharedArrayBuffers can be used in a non cross-origin-isolated context",,,
1656,"Microsoft Edge","Specifies whether the display-capture permissions-policy is checked or skipped",,,
1647,"Microsoft Edge","Specifies whether to allow insecure websites to make requests to more-private network endpoints",,,
808,"Microsoft Edge","Supported authentication schemes",,,
1000,"Office 2016 / Office 365","Global Options: Disable UI extending from documents and templates (Access)",,,
1001,"Office 2016 / Office 365","Global Options: Disable UI extending from documents and templates (Excel)",,,
1002,"Office 2016 / Office 365","Global Options: Disable UI extending from documents and templates (Infopath)",,,
1003,"Office 2016 / Office 365","Global Options: Disable UI extending from documents and templates (Outlook)",,,
1004,"Office 2016 / Office 365","Global Options: Disable UI extending from documents and templates (PowerPoint)",,,
1005,"Office 2016 / Office 365","Global Options: Disable UI extending from documents and templates (Project)",,,
1006,"Office 2016 / Office 365","Global Options: Disable UI extending from documents and templates (Publisher)",,,
1007,"Office 2016 / Office 365","Global Options: Disable UI extending from documents and templates (Visio)",,,
1008,"Office 2016 / Office 365","Global Options: Disable UI extending from documents and templates (Word)",,,
1093,"Office 2016 / Office 365","IE Security: Add-on Management (Access)",,,
1090,"Office 2016 / Office 365","IE Security: Add-on Management (Excel)",,,
1091,"Office 2016 / Office 365","IE Security: Add-on Management (Expression Web Designer)",,,
1092,"Office 2016 / Office 365","IE Security: Add-on Management (Groove)",,,
1096,"Office 2016 / Office 365","IE Security: Add-on Management (OneNote)",,,
1097,"Office 2016 / Office 365","IE Security: Add-on Management (Outlook)",,,
1099,"Office 2016 / Office 365","IE Security: Add-on Management (PowerPoint Viewer)",,,
1098,"Office 2016 / Office 365","IE Security: Add-on Management (PowerPoint)",,,
1102,"Office 2016 / Office 365","IE Security: Add-on Management (Project)",,,
1095,"Office 2016 / Office 365","IE Security: Add-on Management (Publisher)",,,
1094,"Office 2016 / Office 365","IE Security: Add-on Management (Script Editor)",,,
1100,"Office 2016 / Office 365","IE Security: Add-on Management (SharePoint Designer)",,,
1101,"Office 2016 / Office 365","IE Security: Add-on Management (Visio)",,,
1103,"Office 2016 / Office 365","IE Security: Add-on Management (Word)",,,
1107,"Office 2016 / Office 365","IE Security: Consistent Mime Handling (Access)",,,
1104,"Office 2016 / Office 365","IE Security: Consistent Mime Handling (Excel)",,,
1105,"Office 2016 / Office 365","IE Security: Consistent Mime Handling (Expression Web Designer)",,,
1106,"Office 2016 / Office 365","IE Security: Consistent Mime Handling (Groove)",,,
1110,"Office 2016 / Office 365","IE Security: Consistent Mime Handling (OneNote)",,,
1111,"Office 2016 / Office 365","IE Security: Consistent Mime Handling (Outlook)",,,
1113,"Office 2016 / Office 365","IE Security: Consistent Mime Handling (PowerPoint Viewer)",,,
1112,"Office 2016 / Office 365","IE Security: Consistent Mime Handling (PowerPoint)",,,
1116,"Office 2016 / Office 365","IE Security: Consistent Mime Handling (Project)",,,
1109,"Office 2016 / Office 365","IE Security: Consistent Mime Handling (Publisher)",,,
1108,"Office 2016 / Office 365","IE Security: Consistent Mime Handling (Script Editor)",,,
1114,"Office 2016 / Office 365","IE Security: Consistent Mime Handling (SharePoint Designer)",,,
1115,"Office 2016 / Office 365","IE Security: Consistent Mime Handling (Visio)",,,
1117,"Office 2016 / Office 365","IE Security: Consistent Mime Handling (Word)",,,
1121,"Office 2016 / Office 365","IE Security: Disable user name and password (Access)",,,
1118,"Office 2016 / Office 365","IE Security: Disable user name and password (Excel)",,,
1119,"Office 2016 / Office 365","IE Security: Disable user name and password (Expression Web Designer)",,,
1120,"Office 2016 / Office 365","IE Security: Disable user name and password (Groove)",,,
1124,"Office 2016 / Office 365","IE Security: Disable user name and password (OneNote)",,,
1125,"Office 2016 / Office 365","IE Security: Disable user name and password (Outlook)",,,
1127,"Office 2016 / Office 365","IE Security: Disable user name and password (PowerPoint Viewer)",,,
1126,"Office 2016 / Office 365","IE Security: Disable user name and password (PowerPoint)",,,
1130,"Office 2016 / Office 365","IE Security: Disable user name and password (Project)",,,
1123,"Office 2016 / Office 365","IE Security: Disable user name and password (Publisher)",,,
1122,"Office 2016 / Office 365","IE Security: Disable user name and password (Script Editor)",,,
1128,"Office 2016 / Office 365","IE Security: Disable user name and password (SharePoint Designer)",,,
1129,"Office 2016 / Office 365","IE Security: Disable user name and password (Visio)",,,
1131,"Office 2016 / Office 365","IE Security: Disable user name and password (Word)",,,
1135,"Office 2016 / Office 365","IE Security: Information Bar (Access)",,,
1132,"Office 2016 / Office 365","IE Security: Information Bar (Excel)",,,
1133,"Office 2016 / Office 365","IE Security: Information Bar (Expression Web Designer)",,,
1134,"Office 2016 / Office 365","IE Security: Information Bar (Groove)",,,
1138,"Office 2016 / Office 365","IE Security: Information Bar (OneNote)",,,
1139,"Office 2016 / Office 365","IE Security: Information Bar (Outlook)",,,
1141,"Office 2016 / Office 365","IE Security: Information Bar (PowerPoint Viewer)",,,
1140,"Office 2016 / Office 365","IE Security: Information Bar (PowerPoint)",,,
1144,"Office 2016 / Office 365","IE Security: Information Bar (Project)",,,
1137,"Office 2016 / Office 365","IE Security: Information Bar (Publisher)",,,
1136,"Office 2016 / Office 365","IE Security: Information Bar (Script Editor)",,,
1142,"Office 2016 / Office 365","IE Security: Information Bar (SharePoint Designer)",,,
1143,"Office 2016 / Office 365","IE Security: Information Bar (Visio)",,,
1145,"Office 2016 / Office 365","IE Security: Information Bar (Word)",,,
1149,"Office 2016 / Office 365","IE Security: Local Machine Zone Lockdown Security (Access)",,,
1146,"Office 2016 / Office 365","IE Security: Local Machine Zone Lockdown Security (Excel)",,,
1147,"Office 2016 / Office 365","IE Security: Local Machine Zone Lockdown Security (Expression Web Designer)",,,
1148,"Office 2016 / Office 365","IE Security: Local Machine Zone Lockdown Security (Groove)",,,
1152,"Office 2016 / Office 365","IE Security: Local Machine Zone Lockdown Security (OneNote)",,,
1153,"Office 2016 / Office 365","IE Security: Local Machine Zone Lockdown Security (Outlook)",,,
1155,"Office 2016 / Office 365","IE Security: Local Machine Zone Lockdown Security (PowerPoint Viewer)",,,
1154,"Office 2016 / Office 365","IE Security: Local Machine Zone Lockdown Security (PowerPoint)",,,
1158,"Office 2016 / Office 365","IE Security: Local Machine Zone Lockdown Security (Project)",,,
1151,"Office 2016 / Office 365","IE Security: Local Machine Zone Lockdown Security (Publisher)",,,
1150,"Office 2016 / Office 365","IE Security: Local Machine Zone Lockdown Security (Script Editor)",,,
1156,"Office 2016 / Office 365","IE Security: Local Machine Zone Lockdown Security (SharePoint Designer)",,,
1157,"Office 2016 / Office 365","IE Security: Local Machine Zone Lockdown Security (Visio)",,,
1159,"Office 2016 / Office 365","IE Security: Local Machine Zone Lockdown Security (Word)",,,
1163,"Office 2016 / Office 365","IE Security: Mime Sniffing Safety Feature (Access)",,,
1160,"Office 2016 / Office 365","IE Security: Mime Sniffing Safety Feature (Excel)",,,
1161,"Office 2016 / Office 365","IE Security: Mime Sniffing Safety Feature (Expression Web Designer)",,,
1162,"Office 2016 / Office 365","IE Security: Mime Sniffing Safety Feature (Groove)",,,
1166,"Office 2016 / Office 365","IE Security: Mime Sniffing Safety Feature (OneNote)",,,
1167,"Office 2016 / Office 365","IE Security: Mime Sniffing Safety Feature (Outlook)",,,
1169,"Office 2016 / Office 365","IE Security: Mime Sniffing Safety Feature (PowerPoint Viewer)",,,
1168,"Office 2016 / Office 365","IE Security: Mime Sniffing Safety Feature (PowerPoint)",,,
1172,"Office 2016 / Office 365","IE Security: Mime Sniffing Safety Feature (Project)",,,
1165,"Office 2016 / Office 365","IE Security: Mime Sniffing Safety Feature (Publisher)",,,
1164,"Office 2016 / Office 365","IE Security: Mime Sniffing Safety Feature (Script Editor)",,,
1170,"Office 2016 / Office 365","IE Security: Mime Sniffing Safety Feature (SharePoint Designer)",,,
1171,"Office 2016 / Office 365","IE Security: Mime Sniffing Safety Feature (Visio)",,,
1173,"Office 2016 / Office 365","IE Security: Mime Sniffing Safety Feature (Word)",,,
